时间(s),实际响应温度(℃),真实仿真温度(℃),阀门开度(%),误差(℃),Kp,Ti/10,Td*2
1.600000000000000000e+01,3.973928739148650493e+02,3.802770672096701219e+02,3.063516683993717749e+01,2.607126085134950699e+00,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.700000000000000000e+01,3.968196993517838678e+02,3.799698408458938843e+02,2.962176785858644834e+01,3.180300648216132231e+00,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.800000000000000000e+01,3.973126240007111960e+02,3.802326556891378004e+02,3.633905979097085748e+01,2.687375999288803996e+00,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.900000000000000000e+01,3.974525340472513335e+02,3.796039913097593512e+02,3.348234968983291537e+01,2.547465952748666496e+00,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
2.000000000000000000e+01,3.980306734751238764e+02,3.806046748259366836e+02,3.367847446052996219e+01,1.969326524876123585e+00,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
2.100000000000000000e+01,3.987431040010034167e+02,3.801530641331847846e+02,3.018186226741321576e+01,1.256895998996583330e+00,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
2.200000000000000000e+01,3.984675659544781183e+02,3.805222365917999809e+02,2.584481148023889219e+01,1.532434045521881671e+00,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
2.300000000000000000e+01,3.987942561324534267e+02,3.795334788986081662e+02,2.971493339556284496e+01,1.205743867546573256e+00,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
2.400000000000000000e+01,3.992245869448511257e+02,3.797349362245086581e+02,2.806819059216609347e+01,7.754130551488742640e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
2.500000000000000000e+01,3.996163798518481940e+02,3.802740785662276153e+02,2.562839090790606278e+01,3.836201481518060064e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
2.600000000000000000e+01,3.994076986402035345e+02,3.800181252003705481e+02,2.359922237161504199e+01,5.923013597964654764e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
2.700000000000000000e+01,3.996859865335051154e+02,3.805841830483187778e+02,2.642349761610685022e+01,3.140134664948845966e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
2.800000000000000000e+01,3.993276019892878139e+02,3.799557033865416429e+02,2.482859865444488889e+01,6.723980107121860783e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
2.900000000000000000e+01,3.990204497132835399e+02,3.798755636225674834e+02,2.842063345936282914e+01,9.795502867164600502e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
3.000000000000000000e+01,3.993929560713503975e+02,3.803344166130278836e+02,3.110544232921544960e+01,6.070439286496025488e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
3.100000000000000000e+01,4.000146751481282195e+02,3.803944803272649438e+02,2.803070800212740821e+01,-1.467514812821946180e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
3.200000000000000000e+01,3.996896684764419092e+02,3.809738612475812261e+02,2.332290683076949733e+01,3.103315235580907938e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
3.300000000000000000e+01,3.995749915054962003e+02,3.806390496983894423e+02,2.668685282466086406e+01,4.250084945037997386e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
3.400000000000000000e+01,3.992943422268679114e+02,3.804041981737735227e+02,2.786414314618684429e+01,7.056577731320885505e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
3.500000000000000000e+01,4.007456163009703687e+02,3.803759079129688985e+02,3.021978266584296691e+01,-7.456163009703686839e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
3.600000000000000000e+01,4.003523315284731439e+02,3.801435013809345946e+02,1.839158271646857301e+01,-3.523315284731438624e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
3.700000000000000000e+01,4.000501622525549124e+02,3.805409412032930163e+02,2.268504957545264489e+01,-5.016225255491235657e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
3.800000000000000000e+01,4.000658328461336168e+02,3.799900239040206316e+02,2.554955766281678464e+01,-6.583284613361684023e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
3.900000000000000000e+01,4.002838155887744733e+02,3.805260204849575416e+02,2.546099586059933273e+01,-2.838155887744733263e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.000000000000000000e+01,3.998673797938328676e+02,3.801898577947350759e+02,2.374342238660783622e+01,1.326202061671324373e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.100000000000000000e+01,4.002833767942686904e+02,3.803508519970815200e+02,2.729884745716133665e+01,-2.833767942686904462e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.200000000000000000e+01,4.002133087190718470e+02,3.810443232225792940e+02,2.373612386231456028e+01,-2.133087190718470083e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.300000000000000000e+01,4.000564908112704643e+02,3.809243320045142127e+02,2.449980286402720253e+01,-5.649081127046429174e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.400000000000000000e+01,4.000687274449774122e+02,3.801421616534896089e+02,2.583175026441561428e+01,-6.872744497741223313e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.500000000000000000e+01,3.997809445077456871e+02,3.801340947514458435e+02,2.564318019859332765e+01,2.190554922543128669e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.600000000000000000e+01,3.994630350214771966e+02,3.800612551393570016e+02,2.790433878773033882e+01,5.369649785228034489e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.700000000000000000e+01,3.998247110664320871e+02,3.803854785397159048e+02,3.018379300029342360e+01,1.752889335679128635e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.800000000000000000e+01,3.996234425932282761e+02,3.803410617723943119e+02,2.682343575028198401e+01,3.765574067717238904e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
4.900000000000000000e+01,4.000068402006467636e+02,3.807830540912219135e+02,2.845133528745239104e+01,-6.840200646763605619e-03,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.000000000000000000e+01,4.002823023694391509e+02,3.805770795640383994e+02,2.521179642709756763e+01,-2.823023694391508798e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.100000000000000000e+01,4.003845302500443495e+02,3.809191827875396825e+02,2.322022079899009483e+01,-3.845302500443494864e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.200000000000000000e+01,4.004222405409907992e+02,3.812385095238423105e+02,2.278275384330308384e+01,-4.222405409907992180e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.300000000000000000e+01,4.004316897789013296e+02,3.815416829283217908e+02,2.282131844012934963e+01,-4.316897789013296460e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.400000000000000000e+01,4.003271862809364734e+02,3.816489209263010594e+02,2.299932383791902524e+01,-3.271862809364733948e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.500000000000000000e+01,3.998801001513751885e+02,3.820953206779809079e+02,2.400798171961941563e+01,1.198998486248115114e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.600000000000000000e+01,3.999733582401505601e+02,3.826301511351391582e+02,2.761905937636997876e+01,2.664175984943994990e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.700000000000000000e+01,4.003309149614107696e+02,3.828630783788750591e+02,2.649329454378129967e+01,-3.309149614107695925e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.800000000000000000e+01,3.998744387823495003e+02,3.835188334206107470e+02,2.343481132949465007e+01,1.255612176504996569e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.900000000000000000e+01,4.003878407442383036e+02,3.839395651717294413e+02,2.727971365077217314e+01,-3.878407442383036141e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.000000000000000000e+01,3.998197030977951840e+02,3.840277435160892878e+02,2.287481486535831721e+01,1.802969022048159786e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.100000000000000000e+01,4.005759422968603758e+02,3.849660260813651576e+02,2.768726970730376635e+01,-5.759422968603757909e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.200000000000000000e+01,3.997985449288493669e+02,3.858875745238102581e+02,2.128099717446219685e+01,2.014550711506331027e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.300000000000000000e+01,4.002709809452882155e+02,3.863381078659446075e+02,2.794832735433229587e+01,-2.709809452882154801e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.400000000000000000e+01,3.998676545773265616e+02,3.868461027200406761e+02,2.376477762584886477e+01,1.323454226734384065e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.500000000000000000e+01,3.998965240707489670e+02,3.870573701750376472e+02,2.714409894314358951e+01,1.034759292510329942e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.600000000000000000e+01,4.000115223503651123e+02,3.877162574579491547e+02,2.665957064555495748e+01,-1.152235036511228827e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.700000000000000000e+01,4.003493433023178909e+02,3.879512972295851796e+02,2.558695292390824960e+01,-3.493433023178909025e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.800000000000000000e+01,3.999983267543675538e+02,3.882103962979776384e+02,2.286429715099296800e+01,1.673245632446196396e-03,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.900000000000000000e+01,4.000997683139839296e+02,3.887254005931784491e+02,2.596621066411564982e+01,-9.976831398392960182e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.000000000000000000e+01,4.002106617552308876e+02,3.891769170373484599e+02,2.503792876957105307e+01,-2.106617552308875929e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.100000000000000000e+01,4.002725503013854222e+02,3.894236846523284044e+02,2.415099492400473125e+01,-2.725503013854222445e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.200000000000000000e+01,4.001923804417427277e+02,3.898369135748030772e+02,2.374416950471168519e+01,-1.923804417427277258e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.300000000000000000e+01,4.002958521836459909e+02,3.905278085225379527e+02,2.449551618306034939e+01,-2.958521836459908627e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.400000000000000000e+01,4.002795883077301937e+02,3.909064081973271527e+02,2.365880714007043295e+01,-2.795883077301937192e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.500000000000000000e+01,4.001258440359420661e+02,3.904536642937165425e+02,2.386428587249338307e+01,-1.258440359420660570e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.600000000000000000e+01,4.001607658801326011e+02,3.911791678106578729e+02,2.512785445428496445e+01,-1.607658801326010689e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.700000000000000000e+01,4.005029846959771476e+02,3.914755011731201648e+02,2.472581421679250724e+01,-5.029846959771475667e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.800000000000000000e+01,3.998280481146281886e+02,3.917064099498467158e+02,2.190988133292139395e+01,1.719518853718113860e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
7.900000000000000000e+01,3.997178678259897993e+02,3.926822691386973361e+02,2.757589896669410834e+01,2.821321740102007425e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
8.000000000000000000e+01,4.000156078304252105e+02,3.924259708271310387e+02,2.804641146479616864e+01,-1.560783042521052266e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
8.100000000000000000e+01,4.001588794792754697e+02,3.926890780200136533e+02,2.527460585736026388e+01,-1.588794792754697482e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
8.200000000000000000e+01,4.008172179961728148e+02,3.930834725455528655e+02,2.411699634778534929e+01,-8.172179961728147646e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
8.300000000000000000e+01,3.995942619499763282e+02,3.933206820382721958e+02,1.893236169099720456e+01,4.057380500236718035e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
8.400000000000000000e+01,3.995402965394488888e+02,3.933735204350548429e+02,2.939421186958252363e+01,4.597034605511112204e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
8.500000000000000000e+01,4.001927941742767416e+02,3.938381415306646431e+02,2.921487604385078285e+01,-1.927941742767416144e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
8.600000000000000000e+01,3.998546361582839381e+02,3.931288873574251852e+02,2.350582699747333493e+01,1.453638417160618701e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
8.700000000000000000e+01,4.001447529099822873e+02,3.943112366776928184e+02,2.646727553290509150e+01,-1.447529099822872922e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
8.800000000000000000e+01,4.000419328146703037e+02,3.935394497210999134e+02,2.401174584792997990e+01,-4.193281467030374188e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
8.900000000000000000e+01,4.002730837274037299e+02,3.940822273559901419e+02,2.500130987739694532e+01,-2.730837274037298812e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
9.000000000000000000e+01,4.005255117196711012e+02,3.944245311733046719e+02,2.316275283218091730e+01,-5.255117196711012184e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
9.100000000000000000e+01,4.003120199721009840e+02,3.939817648121330649e+02,2.133553386204459912e+01,-3.120199721009839777e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
9.200000000000000000e+01,4.003714361090912917e+02,3.943844247603073541e+02,2.339421507167338987e+01,-3.714361090912916552e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
9.300000000000000000e+01,3.997002977108027153e+02,3.947465091252970524e+02,2.295493853797071182e+01,2.997022891972846992e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
9.400000000000000000e+01,4.002670106778747368e+02,3.951851005459740236e+02,2.842026886444771350e+01,-2.670106778747367571e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
9.500000000000000000e+01,3.997882910537715020e+02,3.949850807542221673e+02,2.333181144944540364e+01,2.117089462284980073e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
9.600000000000000000e+01,3.997009661276371162e+02,3.952529546536054568e+02,2.729796185668740804e+01,2.990338723628838125e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
9.700000000000000000e+01,3.996785096614248687e+02,3.955685200155133430e+02,2.767256825918827801e+01,3.214903385751313181e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
9.800000000000000000e+01,3.998935827087793200e+02,3.958580597208738254e+02,2.756046157927414697e+01,1.064172912206799992e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
9.900000000000000000e+01,4.003184883474296498e+02,3.957835947665136018e+02,2.561853943886032781e+01,-3.184883474296498207e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.000000000000000000e+02,3.999865131600217296e+02,3.961275185923767026e+02,2.224238246293176147e+01,1.348683997827038183e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.010000000000000000e+02,3.998448369176916231e+02,3.966572964500532521e+02,2.530132954504453835e+01,1.551630823083769428e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.020000000000000000e+02,3.999821932958921593e+02,3.962118573022491432e+02,2.642432689562605930e+01,1.780670410784068736e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.030000000000000000e+02,3.998767212332908230e+02,3.961518722741152487e+02,2.518994482111585498e+01,1.232787667091770345e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.040000000000000000e+02,4.000938682185791890e+02,3.970945714569268148e+02,2.606906347516340716e+01,-9.386821857918903333e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.050000000000000000e+02,4.000837985161995221e+02,3.966937907697320611e+02,2.425579538567568960e+01,-8.379851619952205510e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.060000000000000000e+02,4.001941832732271109e+02,3.963154842842511698e+02,2.447591523982724837e+01,-1.941832732271109307e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.070000000000000000e+02,3.998193758757425940e+02,3.965442352185482946e+02,2.367233843319273845e+01,1.806241242574060379e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.080000000000000000e+02,3.998380836656286306e+02,3.975413023994639161e+02,2.683648124512203381e+01,1.619163343713694303e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.090000000000000000e+02,3.999026196710126442e+02,3.967476120226970693e+02,2.647070446490478801e+01,9.738032898735582421e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.100000000000000000e+02,3.998934147017777150e+02,3.966400815703649414e+02,2.582383752195891802e+01,1.065852982222850187e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.110000000000000000e+02,4.008267758603855668e+02,3.963099812463814828e+02,2.586909038719251441e+01,-8.267758603855668298e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.120000000000000000e+02,3.997632876243724240e+02,3.974826173801021127e+02,1.833233153817144512e+01,2.367123756275759661e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.130000000000000000e+02,4.004889430084787705e+02,3.974472029017994146e+02,2.765247636018198918e+01,-4.889430084787704800e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.140000000000000000e+02,3.999499234556957958e+02,3.969775118180127151e+02,2.142827596439797588e+01,5.007654430420416247e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.150000000000000000e+02,4.000809548274272061e+02,3.981214091420437171e+02,2.610904076104098692e+01,-8.095482742720605529e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.160000000000000000e+02,4.002344020867734002e+02,3.975327402194528190e+02,2.482702056322088779e+01,-2.344020867734002422e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.170000000000000000e+02,4.001810620939723435e+02,3.976274733508874988e+02,2.354320337962913712e+01,-1.810620939723435185e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.180000000000000000e+02,4.006441227534283485e+02,3.979173438302775594e+02,2.406186118511779526e+01,-6.441227534283484601e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.190000000000000000e+02,3.998799864399238118e+02,3.980601426232359472e+02,2.034273103292031593e+01,1.200135600761882415e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.200000000000000000e+02,4.004621946417800586e+02,3.982170208231099764e+02,2.687444102137133584e+01,-4.621946417800586460e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.210000000000000000e+02,3.997915584564997857e+02,3.979595939572820953e+02,2.179508028925385688e+01,2.084415435002142658e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.220000000000000000e+02,3.998277402755430217e+02,3.981272470612515235e+02,2.740481442202529294e+01,1.722597244569783470e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.230000000000000000e+02,4.002599690512558936e+02,3.985229971771723854e+02,2.668732062198662192e+01,-2.599690512558936462e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.240000000000000000e+02,3.995789357242676374e+02,3.985961397579884533e+02,2.294858467979174677e+01,4.210642757323626029e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.250000000000000000e+02,3.997911547709967408e+02,3.985224647044812514e+02,2.861365155949732042e+01,2.088452290032591918e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.260000000000000000e+02,3.999806818508784545e+02,3.984495657951749195e+02,2.645940826162374293e+01,1.931814912154550257e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.270000000000000000e+02,3.998230517686588428e+02,3.987462747021681935e+02,2.481517720034532815e+01,1.769482313411572250e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.280000000000000000e+02,3.990199201557805964e+02,3.991484422464818067e+02,2.616665274341536573e+01,9.800798442194036397e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.290000000000000000e+02,3.993934681892040430e+02,3.982099946101014325e+02,3.255990337385586031e+01,6.065318107959569716e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.300000000000000000e+02,3.999477729417382079e+02,3.989167475093619828e+02,2.884669616101113476e+01,5.222705826179208088e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.310000000000000000e+02,4.002913840912625005e+02,3.985361175005969017e+02,2.424137389929184749e+01,-2.913840912625005330e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.320000000000000000e+02,3.996456830361348693e+02,3.991681737350062349e+02,2.185936551588267562e+01,3.543169638651306741e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.330000000000000000e+02,4.002698193104569668e+02,3.983937547920230600e+02,2.761197777452461821e+01,-2.698193104569668321e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.340000000000000000e+02,4.009692125542913459e+02,3.985237923113091938e+02,2.243019289198734256e+01,-9.692125542913458958e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.350000000000000000e+02,4.005124271472264468e+02,3.987542112056649444e+02,1.722108701803746555e+01,-5.124271472264467775e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.360000000000000000e+02,4.003654873622823516e+02,3.987822476029578525e+02,2.175893962289982042e+01,-3.654873622823515689e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.370000000000000000e+02,4.000780996745807556e+02,3.990802989219709502e+02,2.312505275031684704e+01,-7.809967458075561808e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.380000000000000000e+02,4.004004743968868070e+02,3.988967088831381034e+02,2.542317280675434432e+01,-4.004743968868069715e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.390000000000000000e+02,3.999313252784174324e+02,3.987899530648753057e+02,2.256424155517049357e+01,6.867472158256759940e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.400000000000000000e+02,4.000958139345575546e+02,3.990263525654644923e+02,2.641900662178338166e+01,-9.581393455755460309e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.410000000000000000e+02,3.997069794168027101e+02,3.993095162584272089e+02,2.474473302252724594e+01,2.930205831972898523e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.420000000000000000e+02,3.996625299362454484e+02,3.995938639419930496e+02,2.776845271459886533e+01,3.374700637545515747e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.430000000000000000e+02,3.998789414264699644e+02,3.993228587503321592e+02,2.772637851392350328e+01,1.210585735300355736e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.440000000000000000e+02,3.998524033057671545e+02,3.993421599401191315e+02,2.568034418605878955e+01,1.475966942328454934e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.450000000000000000e+02,4.000155368445273325e+02,3.990640234997916309e+02,2.587457574229474488e+01,-1.553684452733250509e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.460000000000000000e+02,3.994731446160423047e+02,3.989847797882943041e+02,2.453113404209985760e+01,5.268553839576952669e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.470000000000000000e+02,4.000002002003359962e+02,3.993761626739255917e+02,2.901715785451034080e+01,-2.002003359962145623e-04,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.480000000000000000e+02,3.999834243960892195e+02,3.993371020068403254e+02,2.440961567637466700e+01,1.657560391078050088e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.490000000000000000e+02,4.001770451620707831e+02,3.994524655493220280e+02,2.474751609310358091e+01,-1.770451620707831353e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.500000000000000000e+02,4.002401514905421323e+02,4.000862176501483987e+02,2.331708087290595444e+01,-2.401514905421322510e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.510000000000000000e+02,4.003388856277049968e+02,4.005581204198260821e+02,2.305953842734247417e+01,-3.388856277049967503e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.520000000000000000e+02,3.996546458382178457e+02,3.999842723923654830e+02,2.248460020475734211e+01,3.453541617821542786e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.530000000000000000e+02,3.997691236515647688e+02,4.000464289487802034e+02,2.821756940743787112e+01,2.308763484352311934e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.540000000000000000e+02,4.001227141282977868e+02,4.007391802826958838e+02,2.687351227878401616e+01,-1.227141282977868286e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.550000000000000000e+02,4.000569873788352311e+02,4.007779573968854265e+02,2.384097856201238486e+01,-5.698737883523108394e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.560000000000000000e+02,3.999786787518596043e+02,4.002402753320794204e+02,2.454185940738559069e+01,2.132124814039570992e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.570000000000000000e+02,3.996251685408985850e+02,4.013089551935696022e+02,2.523286029804718922e+01,3.748314591014150210e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.580000000000000000e+02,4.001266483231156599e+02,4.019322310097776949e+02,2.805374079644953511e+01,-1.266483231156598777e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
1.590000000000000000e+02,3.997496761195646968e+02,4.020967897833173765e+02,2.370847042622695255e+01,2.503238804353031810e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
