时间(s),实际响应温度(℃),真实仿真温度(℃),阀门开度(%),误差(℃)
1.192000000000000000e+03,3.996644062832140776e+02,4.042762125200596302e+02,3.810164585513364699e+01,3.355937167859224246e-01
1.193000000000000000e+03,4.002024028386022678e+02,4.043949011456181211e+02,3.853330468403900966e+01,-2.024028386022678205e-01
1.194000000000000000e+03,4.001227641544109019e+02,4.039124933960374051e+02,3.599652434337031082e+01,-1.227641544109019378e-01
1.195000000000000000e+03,4.000406415790907317e+02,4.043581020170261127e+02,3.648373463469366840e+01,-4.064157909073173869e-02
1.196000000000000000e+03,3.999785076082863498e+02,4.043938560814433458e+02,3.689234480981397724e+01,2.149239171365024959e-02
1.197000000000000000e+03,4.003751784427449820e+02,4.042919409128786583e+02,3.715361153442133002e+01,-3.751784427449820214e-01
1.198000000000000000e+03,4.002805935547220884e+02,4.035884263745443263e+02,3.538569135183426084e+01,-2.805935547220883564e-01
1.199000000000000000e+03,4.001832148598892331e+02,4.045449623500718985e+02,3.596281000239496706e+01,-1.832148598892331393e-01
1.200000000000000000e+03,3.999594003320150932e+02,4.042381052810828805e+02,3.644025995123899264e+01,4.059966798490677320e-02
1.201000000000000000e+03,3.998549887125058717e+02,4.041591689828363769e+02,3.739360481908440903e+01,1.450112874941282826e-01
1.202000000000000000e+03,3.999784904640735590e+02,4.044808114973992019e+02,3.771723166314480835e+01,2.150953592644100354e-02
1.203000000000000000e+03,3.994096694058110302e+02,4.040626729821521508e+02,3.703829193308310153e+01,5.903305941889698261e-01
1.204000000000000000e+03,3.999257697668412561e+02,4.040837750422901422e+02,3.948592082688939087e+01,7.423023315874388572e-02
1.205000000000000000e+03,4.000021997206953870e+02,4.046590118980689681e+02,3.694060141915446138e+01,-2.199720695386986336e-03
1.206000000000000000e+03,4.001029625942910002e+02,4.045573785257471400e+02,3.667554707269648873e+01,-1.029625942910001868e-01
1.207000000000000000e+03,4.001174690036125980e+02,4.043247867785859739e+02,3.632404412269258387e+01,-1.174690036125980441e-01
1.208000000000000000e+03,3.999889850605880497e+02,4.042827408499039734e+02,3.637060638588101114e+01,1.101493941195030857e-02
1.209000000000000000e+03,3.998051178992535597e+02,4.041236673213204540e+02,3.700997606467527135e+01,1.948821007464403010e-01
1.210000000000000000e+03,3.999303212359655504e+02,4.040025059279412858e+02,3.779998722795919264e+01,6.967876403444961397e-02
1.211000000000000000e+03,4.002743286418863704e+02,4.036623478826762721e+02,3.715807033516782099e+01,-2.743286418863704057e-01
1.212000000000000000e+03,3.999361913921010796e+02,4.047983078145638274e+02,3.565998137946417046e+01,6.380860789892039975e-02
1.213000000000000000e+03,4.009278964047805971e+02,4.044573428980861536e+02,3.730399831233782493e+01,-9.278964047805970949e-01
1.214000000000000000e+03,4.001416465564934697e+02,4.043268271079959391e+02,3.292408224446335652e+01,-1.416465564934696886e-01
1.215000000000000000e+03,4.004090640973165023e+02,4.046295828218692918e+02,3.679240696779172026e+01,-4.090640973165022842e-01
1.216000000000000000e+03,3.994126679430978015e+02,4.047073538857808330e+02,3.551479152215992485e+01,5.873320569021984738e-01
1.217000000000000000e+03,4.002270339432835726e+02,4.038189771126768619e+02,3.990300398920527414e+01,-2.270339432835726257e-01
1.218000000000000000e+03,4.001526326354059506e+02,4.038605935121449306e+02,3.588571780988124260e+01,-1.526326354059506230e-01
1.219000000000000000e+03,4.003024536909703102e+02,4.045271309072670647e+02,3.630144196894298858e+01,-3.024536909703101628e-01
1.220000000000000000e+03,3.997081450809662329e+02,4.043204305203732360e+02,3.566613393850929725e+01,2.918549190337671462e-01
1.221000000000000000e+03,4.003988455581556991e+02,4.040319884155640580e+02,3.833494861846562429e+01,-3.988455581556991092e-01
1.222000000000000000e+03,4.005184610947979991e+02,4.048813916548766088e+02,3.507852146646542479e+01,-5.184610947979990669e-01
1.223000000000000000e+03,4.001377716485973792e+02,4.043467237441505517e+02,3.473071130460333222e+01,-1.377716485973792260e-01
1.224000000000000000e+03,4.001301749333781004e+02,4.045457119178988705e+02,3.655156364423920223e+01,-1.301749333781003770e-01
1.225000000000000000e+03,3.997300313386038511e+02,4.044436698343868102e+02,3.649099130446295902e+01,2.699686613961489456e-01
1.226000000000000000e+03,4.000932632529895727e+02,4.045757895375682551e+02,3.816013644712185737e+01,-9.326325298957272025e-02
1.227000000000000000e+03,4.002649465921243745e+02,4.046276763243873802e+02,3.632540134981323376e+01,-2.649465921243745470e-01
1.228000000000000000e+03,3.999484581947863262e+02,4.045099888709466427e+02,3.558793630446358236e+01,5.154180521367379697e-02
1.229000000000000000e+03,3.993838401580083541e+02,4.039415421367028785e+02,3.705387128440992939e+01,6.161598419916458624e-01
1.230000000000000000e+03,3.999336696242972380e+02,4.044002059482443769e+02,3.941171383995964561e+01,6.633037570276201222e-02
1.231000000000000000e+03,4.003733993890461420e+02,4.046110093742378240e+02,3.667269209847315636e+01,-3.733993890461420051e-01
1.232000000000000000e+03,3.997598590112517059e+02,4.042765176082273229e+02,3.480839319623311212e+01,2.401409887482941485e-01
1.233000000000000000e+03,3.998515531718776401e+02,4.045313010576770125e+02,3.773481448947065786e+01,1.484468281223598751e-01
1.234000000000000000e+03,3.998602007659071091e+02,4.042321761353360898e+02,3.719921113874394791e+01,1.397992340928908561e-01
1.235000000000000000e+03,4.002229535453280391e+02,4.042268308009702196e+02,3.712136847335592194e+01,-2.229535453280391266e-01
1.236000000000000000e+03,3.993806943959945670e+02,4.044990962944297621e+02,3.552255056061779470e+01,6.193056040054329969e-01
1.237000000000000000e+03,3.998068827172085662e+02,4.047801747554762528e+02,3.936340263697346842e+01,1.931172827914338086e-01
1.238000000000000000e+03,4.003354233510963240e+02,4.042011212367963253e+02,3.720833449853247998e+01,-3.354233510963240406e-01
1.239000000000000000e+03,4.004600359429714445e+02,4.048954144273983502e+02,3.492895066020871297e+01,-4.600359429714444559e-01
1.240000000000000000e+03,4.001864947377782755e+02,4.041807791220404624e+02,3.466596325289679470e+01,-1.864947377782755211e-01
1.241000000000000000e+03,3.998058592797184474e+02,4.035797611916365781e+02,3.609954961108351057e+01,1.941407202815526034e-01
1.242000000000000000e+03,3.996489097667062538e+02,4.045832717124346800e+02,3.777548722465708408e+01,3.510902332937462234e-01
1.243000000000000000e+03,3.999304247853997936e+02,4.040577991803851887e+02,3.827984863027436546e+01,6.957521460020643644e-02
1.244000000000000000e+03,4.002741856722823286e+02,4.044255917055779719e+02,3.685983477401019570e+01,-2.741856722823285963e-01
1.245000000000000000e+03,3.997991777895700238e+02,4.044393871153830560e+02,3.537741237933897054e+01,2.008222104299761668e-01
1.246000000000000000e+03,3.998011555963490196e+02,4.044125168660663121e+02,3.762827149272319360e+01,1.988444036509804391e-01
1.247000000000000000e+03,4.000158826882400831e+02,4.045344655142037027e+02,3.750480941849571082e+01,-1.588268824008309821e-02
1.248000000000000000e+03,4.002056458028594648e+02,4.041352502281798706e+02,3.649825083322886599e+01,-2.056458028594647658e-01
1.249000000000000000e+03,4.001729573156168271e+02,4.043616141546656308e+02,3.573384874529473620e+01,-1.729573156168271453e-01
1.250000000000000000e+03,3.996464174050830707e+02,4.043795825518886318e+02,3.601093881584473166e+01,3.535825949169293381e-01
1.251000000000000000e+03,4.001049576687311173e+02,4.050792647434882383e+02,3.837582132870857521e+01,-1.049576687311173373e-01
1.252000000000000000e+03,3.997794383176476458e+02,4.040736759060071108e+02,3.616411134457398902e+01,2.205616823523541825e-01
1.253000000000000000e+03,3.999274830814794655e+02,4.043557180231961183e+02,3.767102306560332892e+01,7.251691852053454568e-02
1.254000000000000000e+03,4.000842735097425589e+02,4.044945630899452453e+02,3.692569547711908484e+01,-8.427350974255887195e-02
1.255000000000000000e+03,4.000445892658599405e+02,4.044182442737860015e+02,3.625333065950329825e+01,-4.458926585994049674e-02
1.256000000000000000e+03,3.999850128915956589e+02,4.044839921553281670e+02,3.651286382967731470e+01,1.498710840434114289e-02
1.257000000000000000e+03,4.000453018345119744e+02,4.043038208836022136e+02,3.681028633894298707e+01,-4.530183451197444811e-02
1.258000000000000000e+03,4.000401573260010650e+02,4.044390284737397110e+02,3.654314502859854485e+01,-4.015732600106503014e-02
1.259000000000000000e+03,4.006598621070614286e+02,4.041370099600258072e+02,3.659223414183863810e+01,-6.598621070614285600e-01
1.260000000000000000e+03,4.000006844668333201e+02,4.047167786936908556e+02,3.390448329598734034e+01,-6.844668333201298083e-04
1.261000000000000000e+03,3.997414671787611269e+02,4.045727794535054613e+02,3.708444106483644020e+01,2.585328212388731117e-01
1.262000000000000000e+03,3.999291347819141151e+02,4.038633336162664591e+02,3.808210088337725097e+01,7.086521808588486238e-02
1.263000000000000000e+03,4.000047551530624901e+02,4.051227484257522633e+02,3.704648047254556076e+01,-4.755153062490080629e-03
1.264000000000000000e+03,4.005334857356014595e+02,4.043124885556044887e+02,3.666650031443222701e+01,-5.334857356014595098e-01
1.265000000000000000e+03,3.996614314946500599e+02,4.046600682567863032e+02,3.436561302271900331e+01,3.385685053499400965e-01
1.266000000000000000e+03,3.990380463839363188e+02,4.047711400247145548e+02,3.842472938635895474e+01,9.619536160636812383e-01
1.267000000000000000e+03,3.996065778193001279e+02,4.049488707976115620e+02,4.087925222584970442e+01,3.934221806998721149e-01
1.268000000000000000e+03,3.996285438139549342e+02,4.048135197443266406e+02,3.793174089293608375e+01,3.714561860450658060e-01
1.269000000000000000e+03,3.994773413560775452e+02,4.047696179294774197e+02,3.782463796726850092e+01,5.226586439224547576e-01
1.270000000000000000e+03,3.996532978142897718e+02,4.044293053418193722e+02,3.850429097380999366e+01,3.467021857102281501e-01
1.271000000000000000e+03,3.999683158489909260e+02,4.043623738724023724e+02,3.769553285465346448e+01,3.168415100907395754e-02
1.272000000000000000e+03,4.000533021127563984e+02,4.041289360825618360e+02,3.640116227232298485e+01,-5.330211275639840096e-02
1.273000000000000000e+03,4.001087635253944086e+02,4.045236701139574507e+02,3.625309484718238906e+01,-1.087635253944085889e-01
1.274000000000000000e+03,4.002643699658490846e+02,4.046216278819737227e+02,3.620929828172979370e+01,-2.643699658490845650e-01
1.275000000000000000e+03,4.004389148285869169e+02,4.040332496221790279e+02,3.569371839863908491e+01,-4.389148285869168831e-01
1.276000000000000000e+03,4.003503323952264736e+02,4.043064774507183188e+02,3.511659014709103133e+01,-3.503323952264736363e-01
1.277000000000000000e+03,3.993155102620382308e+02,4.043459882287944538e+02,3.570347083862197479e+01,6.844897379617691513e-01
1.278000000000000000e+03,3.996308656166863784e+02,4.043819133447626086e+02,4.029329729047682207e+01,3.691343833136215835e-01
1.279000000000000000e+03,4.002135092127555822e+02,4.045866640838634680e+02,3.845971937154673270e+01,-2.135092127555822117e-01
1.280000000000000000e+03,3.998701010419421209e+02,4.043591644150702678e+02,3.578090361750530235e+01,1.298989580578790992e-01
1.281000000000000000e+03,4.003964311587654947e+02,4.042206192031595720e+02,3.747795431231162411e+01,-3.964311587654947289e-01
1.282000000000000000e+03,3.997476741330102641e+02,4.044923517706109806e+02,3.514830969506941472e+01,2.523258669897359141e-01
1.283000000000000000e+03,4.003714032104655871e+02,4.041016006557435389e+02,3.821133650539693605e+01,-3.714032104655871080e-01
1.284000000000000000e+03,4.001491217794987278e+02,4.039314540897617576e+02,3.532625356883367118e+01,-1.491217794987278467e-01
1.285000000000000000e+03,3.997132694825480144e+02,4.043929352523393845e+02,3.649066837096612659e+01,2.867305174519856337e-01
1.286000000000000000e+03,4.003060535752977103e+02,4.042447705672553298e+02,3.840402052244768072e+01,-3.060535752977102675e-01
1.287000000000000000e+03,3.998184293395720488e+02,4.047003843560962082e+02,3.561238741366798166e+01,1.815706604279512248e-01
1.288000000000000000e+03,4.005093757735136251e+02,4.043856503543118492e+02,3.789133985216357559e+01,-5.093757735136250631e-01
1.289000000000000000e+03,4.001207548313755069e+02,4.040977967741250154e+02,3.473765388303183954e+01,-1.207548313755069103e-01
1.290000000000000000e+03,3.999235938129112924e+02,4.041599597813105902e+02,3.667353789644128881e+01,7.640618708870761111e-02
1.291000000000000000e+03,4.001668393078442705e+02,4.039320516955667699e+02,3.749237292246431252e+01,-1.668393078442704791e-01
1.292000000000000000e+03,3.998544929411389717e+02,4.046730122125463254e+02,3.630305218827127334e+01,1.455070588610283266e-01
1.293000000000000000e+03,4.000347708973993690e+02,4.045287608972175235e+02,3.769510590048074761e+01,-3.477089739936900514e-02
1.294000000000000000e+03,4.004148924633726097e+02,4.048887710522692487e+02,3.677257975214283903e+01,-4.148924633726096545e-01
1.295000000000000000e+03,4.002693389732592664e+02,4.046846573647282526e+02,3.511293532330220302e+01,-2.693389732592663677e-01
1.296000000000000000e+03,4.000922049821473934e+02,4.043831291246606838e+02,3.592706129565409867e+01,-9.220498214739336618e-02
1.297000000000000000e+03,3.997998113963179776e+02,4.041225098761324261e+02,3.673629604908579438e+01,2.001886036820224035e-01
1.298000000000000000e+03,3.995140193792351511e+02,4.043372063937939060e+02,3.793965290627685505e+01,4.859806207648489362e-01
1.299000000000000000e+03,3.999625759549612098e+02,4.047631741002344370e+02,3.899094877892810018e+01,3.742404503879015465e-02
1.300000000000000000e+03,3.997690213607210694e+02,4.042885284021959365e+02,3.677061012589113886e+01,2.309786392789305864e-01
1.301000000000000000e+03,3.998197353051212417e+02,4.048036390946451775e+02,3.766683767730687293e+01,1.802646948787582915e-01
1.302000000000000000e+03,3.998486669923219097e+02,4.044109575486754125e+02,3.739101508217957814e+01,1.513330076780903255e-01
1.303000000000000000e+03,3.996999171699028466e+02,4.046583982100829644e+02,3.726139745011040816e+01,3.000828300971534190e-01
1.304000000000000000e+03,3.998111630303715174e+02,4.045827866124531624e+02,3.792956593944523291e+01,1.888369696284826205e-01
1.305000000000000000e+03,4.001620000068724607e+02,4.043306979102919740e+02,3.739361569396701412e+01,-1.620000068724607445e-01
1.306000000000000000e+03,4.004531108912243553e+02,4.042856706990222051e+02,3.589537647178263313e+01,-4.531108912243553277e-01
1.307000000000000000e+03,4.001011518991834919e+02,4.046566725302864143e+02,3.482530301590296062e+01,-1.011518991834918779e-01
1.308000000000000000e+03,4.003635181402954117e+02,4.041288920360548786e+02,3.663185182028104236e+01,-3.635181402954117402e-01
1.309000000000000000e+03,4.001321314683894457e+02,4.043194053053437074e+02,3.548868793832982504e+01,-1.321314683894456721e-01
1.310000000000000000e+03,4.001371827887430754e+02,4.047586627094125333e+02,3.661958859745343631e+01,-1.371827887430754345e-01
1.311000000000000000e+03,3.999690861398126458e+02,4.040911600425518486e+02,3.655534740039249186e+01,3.091386018735420294e-02
1.312000000000000000e+03,3.997304856118852285e+02,4.041723124100995506e+02,3.725514410348093719e+01,2.695143881147714637e-01
1.313000000000000000e+03,4.006203631018414058e+02,4.039036133539364073e+02,3.818526002262849062e+01,-6.203631018414057507e-01
1.314000000000000000e+03,4.001975988804938993e+02,4.047293033131018660e+02,3.411500933492357035e+01,-1.975988804938992871e-01
1.315000000000000000e+03,4.006030165535367473e+02,4.039323965489423927e+02,3.626489434082071739e+01,-6.030165535367473240e-01
1.316000000000000000e+03,3.999291649043254893e+02,4.040958443692990727e+02,3.448067303812833018e+01,7.083509567451073963e-02
1.317000000000000000e+03,3.996861656576322730e+02,4.043650237568133434e+02,3.759295664322091568e+01,3.138343423677270039e-01
1.318000000000000000e+03,4.001366283449864341e+02,4.042509972649131669e+02,3.842326649995406740e+01,-1.366283449864340582e-01
1.319000000000000000e+03,3.996538245990853397e+02,4.046390685972093024e+02,3.618525054436425137e+01,3.461754009146602584e-01
1.320000000000000000e+03,3.997325759311450497e+02,4.043572116469756565e+02,3.832916987442024492e+01,2.674240688549502920e-01
